Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,22/11/2022 03:39:31 PM,119919503,22,1071,352,22381,16,16,16,0,21,16,20.89729225,0.709549118,189.568831,9.114447381,109816.3947,22626.57257,159354,59,110435904,5258852.571,5200782.637,10583825,417526,119919503,112074.3019,16425.26546,159354,102,0,0,0,0,176,8568,0.183456397,8.930990983,16,21,20.79890311,0.982816073,0.965927433,0,0,0,0,0,0,0,0,48,20.8179323,16,20.89729225,0,0,0,0,0,0,22,352,1071,22381,-1,-1,22,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:01:13 AM,110013963,21,23,336,368,16,16,16,0,16,16,16,0,6.39918771,0.399949232,2558464.256,4702369.091,11001226,83,110013440,5500672,5643041.813,11001226,464,110013768,5000625.818,5606697.644,11001630,83,0,0,0,0,168,184,0.190884861,0.209064371,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,513.3,49.57385063,638,464,11000828.8,279.269205,11001226,11000417,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:02,119972434,1620,1620,29915,233660,21,16,18.46604938,2.500541352,276,16,144.2345679,130.0281503,2196.963012,27.00620378,37039.9611,38253.24287,128560,18,119972126,74102.61025,15245.75166,128852,95,119972060,74102.56949,15236.46262,128861,70,0,0,0,0,12960,12960,13.50310189,13.50310189,16,276,81.41036717,111.4346736,12417.68649,0,0,0,0,0,0,0,0,1,81.43549383,18.46604938,144.2345679,0,0,0,0,0,0,1620,29915,1620,233660,-1,-1,1620,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:26:56 AM,110014492,21,23,336,368,16,16,16,0,16,16,16,0,6.39915694,0.399947309,2558476.558,4702470.853,11001330,17,110014087,5500704.35,5643254.755,11001330,72,110014352,5000652.364,5606701.807,11001619,37,0,0,0,0,168,184,0.190883943,0.209063366,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,387.5,117.4149811,521,163,11001023.8,275.1947997,11001330,11000550,Mal_Del
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 02:33:29 AM,110044028,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.7375545,0.545236312,1865153.017,3929335.468,10007295,14,110043916,3236585.765,4750067.491,10007295,111,110044012,4585167.167,5091495.888,10007518,212,0,1,0,0,1120,800,0.318054515,0.227181797,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,541.1818182,63.24684685,701,495,10003409.36,2013.368634,10007295,10000478,Mal_Del
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,1/11/2022 14:49,110038709,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73850856,0.545262668,1865062.864,3929218.718,10005526,2,110038667,3236431.382,4749942.839,10005526,41,110038707,4584946.125,5091391.491,10005707,74,0,1,0,0,1120,800,0.318069889,0.227192778,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,420.1818182,219.2066688,805,229,10003077.45,1717.310593,10005526,10000546,Mal_Mod
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,1/11/2022 15:11,110032575,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73960893,0.545293064,1864958.898,3928936.017,10005852,1,110032523,3236250.676,4749585.696,10005852,41,110032564,4584690.167,5091148.528,10007313,67,0,1,0,0,1120,800,0.318087621,0.227205443,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,537.2727273,900.2816327,3237,141,10002387.91,1873.239037,10005852,9999558,Mal_Mod
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 02:53:29 AM,110039385,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73838731,0.545259318,1865074.322,3929168.382,10008438,13,110039273,3236449.206,4749865.187,10008438,107,110039367,4584973.625,5091305.194,10008734,212,0,1,0,0,1120,800,0.318067935,0.227191382,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,545.1818182,71.22474034,706,482,10002984.55,2327.937429,10008438,10000206,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 04:14:45 PM,110015215,21,23,336,368,16,16,16,0,16,16,16,0,6.399114886,0.39994468,2558493.372,4702535.634,11002369,12,110014482,5500724.1,5643326.644,11002369,93,110015215,5000691.591,5606803.646,11002772,25,0,0,0,0,168,184,0.190882688,0.209061992,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,325.2,277.834803,906,93,11001156.9,689.2608682,11002369,11000283,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:07:02 AM,110015201,21,23,336,368,16,16,16,0,16,16,16,0,6.3991157,0.399944731,2558493.047,4702447.524,11001555,15,110014632,5500731.6,5643156.215,11001555,216,110015117,5000687.136,5606749.112,11001952,69,0,0,0,0,168,184,0.190882713,0.209062019,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,474.6,128.8040717,600,231,11000998.4,425.5196039,11001555,11000352,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:14:50 AM,110013006,21,23,336,368,16,16,16,0,16,16,16,0,6.399243377,0.399952711,2558442,4702371.127,11001264,4,110012643,5500632.15,5643064.027,11001268,266,110012895,5000586.136,5606648.947,11001487,85,0,0,0,0,168,184,0.190886521,0.20906619,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,449.5,87.15407812,553,270,11000810.2,310.9533012,11001264,11000292,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 19:24,119975723,1585,1585,29270,228680,21,16,18.46687697,2.500569511,276,16,144.2776025,130.0296146,2150.0183,26.42201206,37859.17419,41291.68587,748681,12,119975268,75741.96212,24661.55701,749040,111,119975479,75742.09533,24616.76049,748885,55,0,0,0,0,12680,12680,13.21100603,13.21100603,16,276,81.43361716,111.4480666,12420.67154,0,0,0,0,0,0,0,0,1,81.45930599,18.46687697,144.2776025,0,0,0,0,0,0,1585,29270,1585,228680,-1,-1,1585,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 01:37:48 AM,110013848,21,23,336,368,16,16,16,0,16,16,16,0,6.3991944,0.39994965,2558461.581,4702350.696,11001351,67,110013415,5500670.75,5643006.47,11001351,438,110013713,5000623.318,5606701.942,11001816,67,0,0,0,0,168,184,0.19088506,0.20906459,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,544.6,153.7242842,963,433,11000793.1,297.1196729,11001351,11000327,Mal_Del
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 03:27:30 AM,110028584,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74032493,0.545312843,1864891.254,3928801.261,10003912,5,110028477,3236131.676,4749425.826,10003912,50,110028563,4584523.458,5090798.476,10004167,110,0,1,0,0,1120,800,0.318099159,0.227213685,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,505.4545455,104.0512985,637,223,10002041.27,1387.243821,10003912,9999811,Mal_Del
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,13/10/2022 03:05:30 AM,110040582,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.7381726,0.545253387,1865094.61,3929200.481,10007329,13,110040465,3236484.265,4749901.486,10007329,116,110040565,4585023.542,5091323.166,10007588,206,0,1,0,0,1120,800,0.318064476,0.227188911,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,566.9090909,60.62252807,639,482,10003071.36,2083.464148,10007329,10000618,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 14:56,110015487,22,22,352,352,16,16,16,0,16,16,16,0,6.399099065,0.399943692,2558499.698,4702591.259,11002592,16,110015331,5238825.286,5630021.801,11002663,20,110015487,5238832.714,5630074.436,11002792,17,0,0,0,0,176,176,0.199971846,0.199971846,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,267.7,176.5679284,648,114,11001263.1,574.4387502,11002592,11000401,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 15:40,110012438,22,22,352,352,16,16,16,0,16,16,16,0,6.399276416,0.399954776,2558428.791,4702470.502,11001513,8,110012207,5238676.524,5630024.491,11001626,8,110012438,5238687.524,5629803.786,11001513,78,0,0,0,0,176,176,0.199977388,0.199977388,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,228.2,70.52312466,322,78,11000975.4,405.6975337,11001513,11000179,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:14:26 PM,110015089,21,23,336,368,16,16,16,0,16,16,16,0,6.399122215,0.399945138,2558490.442,4702488.856,11001965,12,110014636,5500731.8,5643286.003,11001965,49,110014988,5000681.273,5606727.124,11002189,12,0,0,0,0,168,184,0.190882907,0.209062231,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,405.1,205.2063731,835,141,11001070,443.1548513,11001965,11000382,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,12/10/2022 23:51,110013191,21,23,336,368,16,16,16,0,16,16,16,0,6.399232616,0.399952038,2558446.302,4702376.81,11001710,34,110012629,5500631.45,5643124.976,11001710,147,110013009,5000591.318,5606607.202,11002047,37,0,0,0,0,168,184,0.1908862,0.209065838,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,439.5,168.8755294,640,147,11000824.7,467.813365,11001710,11000264,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 21:26,119975790,1608,1608,29693,231908,21,16,18.46579602,2.50054366,276,16,144.221393,130.0282703,2180.448239,26.80540799,37317.50855,38563.1857,124080,2,119975430,74658.01493,15463.39151,124467,48,119975432,74658.01618,15438.39741,124442,116,0,0,0,0,12864,12864,13.402704,13.402704,16,276,81.32328256,111.3844132,12406.4875,0,0,0,0,0,0,0,0,1,81.34856965,18.46579602,144.221393,0,0,0,0,0,0,1608,29693,1608,231908,-1,-1,1608,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:41:03 AM,110012958,22,22,352,352,16,16,16,0,16,16,16,0,6.399246169,0.399952886,2558440.884,4702379.1,11001235,1,110012898,5238709.429,5629633.875,11001235,198,110012766,5238703.143,5629970.733,11001558,30,0,0,0,0,176,176,0.199976443,0.199976443,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,418.8,126.3089686,545,232,11000823.4,223.681917,11001235,11000567,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:00:08 PM,110023594,21,23,336,368,16,16,16,0,16,16,16,0,6.398627553,0.399914222,2558688.233,4702923.227,11010256,3,110023234,5501161.7,5643826.215,11010256,59,110023594,5001072.455,5607209.566,11010279,11,0,0,0,0,168,184,0.190868151,0.209046071,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,303.3,91.3638027,435,171,11002047.3,2904.316445,11010256,11000556,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 21:48,119967825,1618,1618,29878,233368,21,16,18.46600742,2.500541736,276,16,144.2323857,130.0281703,2194.305015,26.97389904,37084.33539,38355.40578,169039,6,119967513,74191.41187,15483.63032,169443,76,119967478,74191.39023,15480.42282,169346,83,0,0,0,0,12944,12944,13.48694952,13.48694952,16,276,81.40932963,111.4341178,12417.56262,0,0,0,0,0,0,0,0,1,81.43448702,18.46600742,144.2323857,0,0,0,0,0,0,1618,29878,1618,233368,-1,-1,1618,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,1/11/2022 15:05,110032237,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73966957,0.545294739,1864953.169,3929012.132,10005072,2,110032200,3236241.176,4749699.003,10005072,47,110032232,4584676.333,5091122.631,10005237,87,0,1,0,0,1120,800,0.318088598,0.227206141,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,370.4545455,194.8811759,838,201,10002539.91,1570.46219,10005072,10000162,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:48,119908857,1613,1613,29783,232508,21,16,18.46435214,2.500521068,276,16,144.1463112,130.0270956,2187.419733,26.90376742,37181.04093,38480.28147,127346,13,119908522,74384.93921,15624.80457,127713,125,119908451,74384.89516,15627.69072,127709,73,0,0,0,0,12904,12904,13.45188371,13.45188371,16,276,81.28509452,111.3629947,12401.71659,0,0,0,0,0,0,0,0,1,81.31029138,18.46435214,144.1463112,0,0,0,0,0,0,1613,29783,1613,232508,-1,-1,1613,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,22/11/2022 03:49:31 PM,119956500,1077,1079,59432,22584,56,16,55.18291551,5.660875118,56,16,20.9304912,1.281300809,683.7145132,17.97318195,55664.26914,56487.77741,159506,62,119852328,111386.9219,16222.88038,160406,2303,119956500,111276.9017,16560.31209,159875,368,0,0,0,0,8616,8632,8.978254617,8.994927328,16,56,38.04914233,17.61449151,310.2703112,0,0,0,0,0,0,0,0,1,38.06679035,55.18291551,20.9304912,0,0,0,0,0,0,1077,59432,1079,22584,-1,-1,1077,0,0,0,0,0,0,0,0,0,Normal
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 14:51,119984305,1066,1068,58856,22358,56,16,55.2120075,5.561275085,56,16,20.93445693,1.278988876,676.8718625,17.78565955,56251.43226,57140.79275,156770,57,119867908,112552.0263,16235.95876,156924,1995,119984305,112450.1453,16575.61027,157006,601,0,0,0,0,8528,8544,8.884495351,8.901164198,16,56,38.06557377,17.61081955,310.1409652,0,0,0,0,0,0,0,0,1,38.08341143,55.2120075,20.93445693,0,0,0,0,0,0,1066,58856,1068,22358,-1,-1,1066,0,0,0,0,0,0,0,0,0,Normal
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,22/11/2022 04:41:24 PM,119907595,1030,1,57680,56,56,56,56,0,56,56,56,0,481.5041116,8.598287706,116415.1408,10648.28829,156531,88306,119791569,116415.519,10653.45924,156531,88306,0,0,0,0,0,0,0,0,0,8240,8,8.589947951,0.008339755,56,56,56,0,0,0,0,0,0,0,0,0,0,0,56.0543162,56,56,0,0,0,0,0,0,1030,57680,1,56,-1,-1,1030,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.120,8805,172.21.0.110,8805,17,1/11/2022 13:33,110013677,21,23,336,368,16,16,16,0,16,16,16,0,6.399204346,0.399950272,2558457.605,4702490.269,11001805,8,110013185,5500659.25,5643500.79,11001942,11,110013677,5000621.682,5606535.2,11001823,40,0,0,0,0,168,184,0.190885357,0.209064915,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,312,205.3549772,687,86,11001039.7,421.1136162,11001805,11000523,Mal_Mod
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,22/11/2022 05:05:25 PM,119919877,1023,1,57288,56,56,56,56,0,56,56,56,0,478.1859474,8.539034776,117223.7312,11569.53976,166846,87849,119815140,117235.9491,11568.59933,166846,87849,0,0,0,0,0,0,0,0,0,8184,8,8.530695875,0.008338901,56,56,56,0,0,0,0,0,0,0,0,0,0,0,56.0546875,56,56,0,0,0,0,0,0,1023,57288,1,56,-1,-1,1023,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 20:50,119992149,1618,1618,29883,233628,21,16,18.46909765,2.50058186,276,16,144.3930779,130.0302567,2196.068678,26.96843108,37091.8544,38230.58895,130508,24,119991745,74206.39765,15162.1539,130915,83,119991757,74206.40507,15158.12419,130829,87,0,0,0,0,12944,12944,13.48421554,13.48421554,16,276,81.41087427,111.4332455,12417.36821,0,0,0,0,0,0,0,0,1,81.43603214,18.46909765,144.3930779,0,0,0,0,0,0,1618,29883,1618,233628,-1,-1,1618,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.100-172.21.0.107-80-46512-6,172.21.0.107,46512,172.21.0.100,80,6,4/10/2022 20:18,110036361,35,25,1698,486,81,0,48.51428571,36.08435495,66,0,19.44,20.00849819,19.84798461,0.545274303,1865023.068,3929061.543,10006759,13,110036222,3236359.471,4749736.868,10006759,120,110036348,4584847.833,5091142.534,10007027,204,0,1,0,0,1120,800,0.318076676,0.227197626,0,81,36.8852459,33.43356515,1117.803279,0,0,0,1,1,0,0,0,0,37.5,48.51428571,19.44,0,0,0,0,0,0,35,1698,25,486,-1,501,23,0,549.4545455,41.74054057,627,469,10002712.09,1912.598675,10006759,10000407,Normal
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,13/10/2022 02:13:01 AM,119992009,707,707,14742,11312,21,16,20.85148515,0.849434023,16,16,16,0,217.1311258,11.78411806,84920.03468,86970.74329,263932,51,119991650,169959.8442,28745.03585,264315,1110,119991637,169959.8258,28703.17663,264312,942,0,0,0,0,5656,5656,5.892059029,5.892059029,16,21,18.42402827,2.499728845,6.248644299,0,0,0,0,0,0,0,0,1,18.43705799,20.85148515,16,0,0,0,0,0,0,707,14742,707,11312,-1,-1,707,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:50:33 PM,110016814,21,23,336,368,16,16,16,0,16,16,16,0,6.39902188,0.399938868,2558530.558,4702641.286,11005277,17,110016659,5500832.95,5643450.497,11005277,82,110016699,5000759.045,5606903.815,11005355,23,0,0,0,0,168,184,0.190879914,0.209058953,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,270.6,134.998107,487,99,11001383.7,1470.54193,11005277,11000187,Mal_Mod2
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,1/11/2022 16:35,119864092,941,22,19656,357,21,16,20.88841658,0.738949614,21,16,16.22727273,1.066003582,166.964098,8.034099153,124598.8482,26605.59116,179939,126,119732462,127374.9596,19249.65584,179939,1904,115078767,5479941.286,101969.651,5537236,5062187,0,0,0,0,7528,176,7.850557947,0.183541206,16,21,20.78215768,1.021194459,1.042838123,0,0,0,0,0,0,0,0,0,20.80373832,20.88841658,16.22727273,0,0,0,0,0,0,941,19656,22,357,-1,-1,941,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 20:02,119973904,1577,1577,29122,227512,21,16,18.46670894,2.500571282,276,16,144.2688649,130.0297067,2139.081846,26.28905033,38050.71487,39720.07373,157324,3,119973635,76125.40292,17516.11394,157676,101,119973549,76125.34835,17521.1056,157573,43,0,0,0,0,12616,12616,13.14452516,13.14452516,16,276,81.42947702,111.4458547,12420.17852,0,0,0,0,0,0,0,0,1,81.45529486,18.46670894,144.2688649,0,0,0,0,0,0,1577,29122,1577,227512,-1,-1,1577,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:56:27 AM,110013241,21,23,336,368,16,16,16,0,16,16,16,0,6.399229707,0.399951857,2558447.465,4702399.611,11001357,35,110012535,5500626.75,5643135.028,11001433,110,110013241,5000601.864,5606667.61,11001575,60,0,0,0,0,168,184,0.190886113,0.209065743,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,432.1,112.2234378,640,221,11000866.8,408.4414279,11001357,11000150,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,1/11/2022 15:41,119991532,1065,23,22255,373,21,16,20.89671362,0.711504877,21,16,16.2173913,1.04257207,188.5799741,9.067306516,110387.7939,23877.38371,175596,50,119880037,112669.2077,18042.83836,175596,161,116579635,5299074.318,934626.0548,5558686,1121896,0,0,0,0,8520,184,8.875626323,0.191680193,16,21,20.7979798,0.984977024,0.970179739,0,0,0,0,0,0,0,0,0,20.81709559,20.89671362,16.2173913,0,0,0,0,0,0,1065,22255,23,373,-1,-1,1065,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:53:25 AM,110013351,21,23,336,368,16,16,16,0,16,16,16,0,6.399223309,0.399951457,2558450.023,4702375.348,11001113,43,110012900,5500645,5643066.437,11001113,276,110013268,5000603.091,5606673.749,11001500,72,0,0,0,0,168,184,0.190885923,0.209065534,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,465.1,79.36756964,565,276,11000825.8,292.8829118,11001113,11000332,Mal_Del
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 03:41:27 PM,110032534,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73961628,0.545293268,1864958.203,3929003.275,10004548,1,110032484,3236249.529,4749683.796,10004548,50,110032533,4584688.875,5091099.013,10004884,51,0,1,0,0,1120,800,0.318087739,0.227205528,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,416.2727273,174.607612,720,216,10002526.64,1278.909088,10004548,10000509,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 20:14,119971209,1532,1532,28287,220812,21,16,18.46409922,2.500558456,276,16,144.1331593,130.0290397,2076.323162,25.53946089,39167.87757,40782.38956,133493,0,119970770,78361.0516,17621.36398,133834,77,119970891,78361.13063,17624.07381,133832,96,0,0,0,0,12256,12256,12.76973044,12.76973044,16,276,81.27732463,111.3595579,12400.95113,0,0,0,0,0,0,0,0,1,81.30385117,18.46409922,144.1331593,0,0,0,0,0,0,1532,28287,1532,220812,-1,-1,1532,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,12/10/2022 23:45,110037481,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73872884,0.545268753,1865042.051,3929066.915,10006978,6,110037336,3236392.235,4749735.005,10006978,119,110037441,4584893.375,5091138.713,10007278,182,0,1,0,0,1120,800,0.318073439,0.227195314,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,601.9090909,89.79805627,683,389,10002742.18,2013.494118,10006978,9999784,Mal_Del
